timestamp,node,bmc_power_watt,gpu_power_watt,gpu_power_limit_watt
2026-05-21T00:54:27+02:00,gruss-2,N/A,299.27,300.00
2026-05-21T00:54:38+02:00,gruss-2,N/A,298.70,300.00
2026-05-21T00:54:48+02:00,gruss-2,N/A,298.78,300.00
2026-05-21T00:54:59+02:00,gruss-2,N/A,299.14,300.00
2026-05-21T00:55:09+02:00,gruss-2,N/A,299.15,300.00
2026-05-21T00:55:19+02:00,gruss-2,N/A,298.85,300.00
2026-05-21T00:55:30+02:00,gruss-2,N/A,299.33,300.00
2026-05-21T00:55:40+02:00,gruss-2,N/A,299.18,300.00
2026-05-21T00:55:51+02:00,gruss-2,N/A,299.39,300.00
2026-05-21T00:56:01+02:00,gruss-2,N/A,298.38,300.00
2026-05-21T00:56:11+02:00,gruss-2,N/A,299.31,300.00
2026-05-21T00:56:22+02:00,gruss-2,N/A,298.55,300.00
2026-05-21T00:56:32+02:00,gruss-2,N/A,299.20,300.00
2026-05-21T00:56:42+02:00,gruss-2,N/A,298.84,300.00
2026-05-21T00:56:53+02:00,gruss-2,N/A,298.76,300.00
2026-05-21T00:57:03+02:00,gruss-2,N/A,226.32,300.00
2026-05-21T00:57:13+02:00,gruss-2,N/A,117.39,300.00
2026-05-21T00:57:24+02:00,gruss-2,N/A,114.72,300.00
2026-05-21T00:57:34+02:00,gruss-2,N/A,111.93,300.00
2026-05-21T00:57:46+02:00,gruss-2,N/A,202.38,300.00
2026-05-21T00:57:57+02:00,gruss-2,N/A,204.43,300.00
2026-05-21T00:58:07+02:00,gruss-2,N/A,213.26,300.00
2026-05-21T00:58:18+02:00,gruss-2,N/A,208.40,300.00
2026-05-21T00:58:28+02:00,gruss-2,N/A,208.69,300.00
2026-05-21T00:58:39+02:00,gruss-2,N/A,209.53,300.00
2026-05-21T00:58:49+02:00,gruss-2,N/A,210.62,300.00
2026-05-21T00:58:59+02:00,gruss-2,N/A,209.68,300.00
2026-05-21T00:59:10+02:00,gruss-2,N/A,211.59,300.00
2026-05-21T00:59:20+02:00,gruss-2,N/A,212.50,300.00
2026-05-21T00:59:31+02:00,gruss-2,N/A,213.66,300.00
2026-05-21T00:59:41+02:00,gruss-2,N/A,213.09,300.00
2026-05-21T00:59:51+02:00,gruss-2,N/A,213.63,300.00
2026-05-21T01:00:02+02:00,gruss-2,N/A,218.19,300.00
2026-05-21T01:00:12+02:00,gruss-2,N/A,214.98,300.00
2026-05-21T01:00:22+02:00,gruss-2,N/A,218.06,300.00
2026-05-21T01:00:33+02:00,gruss-2,N/A,216.90,300.00
2026-05-21T01:00:43+02:00,gruss-2,N/A,219.26,300.00
2026-05-21T01:00:54+02:00,gruss-2,N/A,220.84,300.00
2026-05-21T01:01:04+02:00,gruss-2,N/A,221.65,300.00
2026-05-21T01:01:15+02:00,gruss-2,N/A,222.14,300.00
2026-05-21T01:01:25+02:00,gruss-2,N/A,222.16,300.00
2026-05-21T01:01:35+02:00,gruss-2,N/A,221.99,300.00
2026-05-21T01:01:46+02:00,gruss-2,N/A,221.38,300.00
2026-05-21T01:01:56+02:00,gruss-2,N/A,222.71,300.00
2026-05-21T01:02:06+02:00,gruss-2,N/A,222.59,300.00
2026-05-21T01:02:17+02:00,gruss-2,N/A,222.38,300.00
2026-05-21T01:02:27+02:00,gruss-2,N/A,223.26,300.00
2026-05-21T01:02:37+02:00,gruss-2,N/A,222.73,300.00
2026-05-21T01:02:48+02:00,gruss-2,N/A,224.23,300.00
2026-05-21T01:02:58+02:00,gruss-2,N/A,224.28,300.00
2026-05-21T01:03:08+02:00,gruss-2,N/A,222.00,300.00
2026-05-21T01:03:19+02:00,gruss-2,N/A,223.39,300.00
2026-05-21T01:03:29+02:00,gruss-2,N/A,221.01,300.00
2026-05-21T01:03:40+02:00,gruss-2,N/A,223.12,300.00
2026-05-21T01:03:50+02:00,gruss-2,N/A,224.68,300.00
2026-05-21T01:04:01+02:00,gruss-2,N/A,224.30,300.00
2026-05-21T01:04:11+02:00,gruss-2,N/A,222.89,300.00
2026-05-21T01:04:21+02:00,gruss-2,N/A,223.01,300.00
2026-05-21T01:04:32+02:00,gruss-2,N/A,224.03,300.00
2026-05-21T01:04:42+02:00,gruss-2,N/A,224.67,300.00
2026-05-21T01:04:52+02:00,gruss-2,N/A,223.78,300.00
2026-05-21T01:05:03+02:00,gruss-2,N/A,220.61,300.00
2026-05-21T01:05:13+02:00,gruss-2,N/A,224.04,300.00
2026-05-21T01:05:23+02:00,gruss-2,N/A,224.13,300.00
2026-05-21T01:05:34+02:00,gruss-2,N/A,223.17,300.00
2026-05-21T01:05:44+02:00,gruss-2,N/A,221.57,300.00
2026-05-21T01:05:55+02:00,gruss-2,N/A,221.07,300.00
2026-05-21T01:06:05+02:00,gruss-2,N/A,222.04,300.00
2026-05-21T01:06:15+02:00,gruss-2,N/A,223.84,300.00
2026-05-21T01:06:26+02:00,gruss-2,N/A,222.92,300.00
2026-05-21T01:06:36+02:00,gruss-2,N/A,223.64,300.00
2026-05-21T01:06:46+02:00,gruss-2,N/A,225.04,300.00
2026-05-21T01:06:57+02:00,gruss-2,N/A,224.62,300.00
2026-05-21T01:07:07+02:00,gruss-2,N/A,223.36,300.00
2026-05-21T01:07:17+02:00,gruss-2,N/A,220.11,300.00
2026-05-21T01:07:28+02:00,gruss-2,N/A,224.46,300.00
2026-05-21T01:07:38+02:00,gruss-2,N/A,228.33,300.00
2026-05-21T01:07:48+02:00,gruss-2,N/A,228.63,300.00
2026-05-21T01:07:59+02:00,gruss-2,N/A,221.52,300.00
2026-05-21T01:08:10+02:00,gruss-2,N/A,224.63,300.00
2026-05-21T01:08:20+02:00,gruss-2,N/A,225.06,300.00
2026-05-21T01:08:30+02:00,gruss-2,N/A,224.10,300.00
2026-05-21T01:08:41+02:00,gruss-2,N/A,225.23,300.00
2026-05-21T01:08:51+02:00,gruss-2,N/A,230.61,300.00
2026-05-21T01:09:01+02:00,gruss-2,N/A,224.56,300.00
2026-05-21T01:09:12+02:00,gruss-2,N/A,224.35,300.00
2026-05-21T01:09:22+02:00,gruss-2,N/A,225.43,300.00
2026-05-21T01:09:32+02:00,gruss-2,N/A,224.18,300.00
2026-05-21T01:09:43+02:00,gruss-2,N/A,225.59,300.00
2026-05-21T01:09:53+02:00,gruss-2,N/A,222.17,300.00
2026-05-21T01:10:03+02:00,gruss-2,N/A,224.18,300.00
2026-05-21T01:10:14+02:00,gruss-2,N/A,224.43,300.00
2026-05-21T01:10:24+02:00,gruss-2,N/A,224.43,300.00
2026-05-21T01:10:34+02:00,gruss-2,N/A,222.63,300.00
2026-05-21T01:10:45+02:00,gruss-2,N/A,221.72,300.00
2026-05-21T01:10:55+02:00,gruss-2,N/A,223.19,300.00
2026-05-21T01:11:05+02:00,gruss-2,N/A,222.65,300.00
2026-05-21T01:11:16+02:00,gruss-2,N/A,222.99,300.00
2026-05-21T01:11:26+02:00,gruss-2,N/A,224.03,300.00
2026-05-21T01:11:36+02:00,gruss-2,N/A,223.91,300.00
2026-05-21T01:11:47+02:00,gruss-2,N/A,224.20,300.00
2026-05-21T01:11:57+02:00,gruss-2,N/A,223.57,300.00
2026-05-21T01:12:07+02:00,gruss-2,N/A,223.09,300.00
2026-05-21T01:12:18+02:00,gruss-2,N/A,224.34,300.00
2026-05-21T01:12:28+02:00,gruss-2,N/A,224.03,300.00
2026-05-21T01:12:38+02:00,gruss-2,N/A,224.01,300.00
2026-05-21T01:12:49+02:00,gruss-2,N/A,222.91,300.00
2026-05-21T01:12:59+02:00,gruss-2,N/A,222.17,300.00
2026-05-21T01:13:09+02:00,gruss-2,N/A,223.91,300.00
2026-05-21T01:13:20+02:00,gruss-2,N/A,225.33,300.00
2026-05-21T01:13:30+02:00,gruss-2,N/A,223.75,300.00
2026-05-21T01:13:41+02:00,gruss-2,N/A,223.36,300.00
2026-05-21T01:13:51+02:00,gruss-2,N/A,220.91,300.00
2026-05-21T01:14:01+02:00,gruss-2,N/A,224.12,300.00
2026-05-21T01:14:12+02:00,gruss-2,N/A,221.80,300.00
2026-05-21T01:14:22+02:00,gruss-2,N/A,222.57,300.00
2026-05-21T01:14:32+02:00,gruss-2,N/A,222.90,300.00
2026-05-21T01:14:43+02:00,gruss-2,N/A,222.22,300.00
2026-05-21T01:14:53+02:00,gruss-2,N/A,221.96,300.00
2026-05-21T01:15:04+02:00,gruss-2,N/A,221.95,300.00
2026-05-21T01:15:14+02:00,gruss-2,N/A,224.28,300.00
2026-05-21T01:15:24+02:00,gruss-2,N/A,223.36,300.00
2026-05-21T01:15:35+02:00,gruss-2,N/A,223.82,300.00
2026-05-21T01:15:45+02:00,gruss-2,N/A,223.49,300.00
2026-05-21T01:15:56+02:00,gruss-2,N/A,224.09,300.00
2026-05-21T01:16:06+02:00,gruss-2,N/A,220.32,300.00
2026-05-21T01:16:16+02:00,gruss-2,N/A,126.33,300.00
2026-05-21T01:16:27+02:00,gruss-2,N/A,123.41,300.00
2026-05-21T01:16:37+02:00,gruss-2,N/A,120.33,300.00
2026-05-21T01:16:47+02:00,gruss-2,N/A,119.49,300.00
2026-05-21T01:16:58+02:00,gruss-2,N/A,118.46,300.00
2026-05-21T01:17:08+02:00,gruss-2,N/A,117.74,300.00
2026-05-21T01:17:19+02:00,gruss-2,N/A,116.89,300.00
2026-05-21T01:17:30+02:00,gruss-2,N/A,117.10,300.00
2026-05-21T01:17:40+02:00,gruss-2,N/A,115.78,300.00
2026-05-21T01:17:50+02:00,gruss-2,N/A,138.34,300.00
2026-05-21T01:18:01+02:00,gruss-2,N/A,115.41,300.00
2026-05-21T01:18:11+02:00,gruss-2,N/A,114.96,300.00
2026-05-21T01:18:22+02:00,gruss-2,N/A,115.03,300.00
2026-05-21T01:18:32+02:00,gruss-2,N/A,226.48,300.00
2026-05-21T01:18:42+02:00,gruss-2,N/A,285.43,300.00
2026-05-21T01:18:52+02:00,gruss-2,N/A,294.56,300.00
2026-05-21T01:19:03+02:00,gruss-2,N/A,298.52,300.00
2026-05-21T01:19:13+02:00,gruss-2,N/A,299.02,300.00
2026-05-21T01:19:24+02:00,gruss-2,N/A,299.53,300.00
2026-05-21T01:19:34+02:00,gruss-2,N/A,299.14,300.00
2026-05-21T01:19:44+02:00,gruss-2,N/A,298.49,300.00
2026-05-21T01:19:55+02:00,gruss-2,N/A,299.13,300.00
2026-05-21T01:20:05+02:00,gruss-2,N/A,298.98,300.00
2026-05-21T01:20:16+02:00,gruss-2,N/A,299.90,300.00
2026-05-21T01:20:26+02:00,gruss-2,N/A,299.31,300.00
2026-05-21T01:20:36+02:00,gruss-2,N/A,298.89,300.00
2026-05-21T01:20:47+02:00,gruss-2,N/A,298.72,300.00
2026-05-21T01:20:57+02:00,gruss-2,N/A,298.66,300.00
2026-05-21T01:21:07+02:00,gruss-2,N/A,299.21,300.00
2026-05-21T01:21:18+02:00,gruss-2,N/A,299.39,300.00
2026-05-21T01:21:28+02:00,gruss-2,N/A,299.24,300.00
2026-05-21T01:21:38+02:00,gruss-2,N/A,299.44,300.00
2026-05-21T01:21:49+02:00,gruss-2,N/A,299.01,300.00
2026-05-21T01:21:59+02:00,gruss-2,N/A,299.43,300.00
2026-05-21T01:22:10+02:00,gruss-2,N/A,298.74,300.00
2026-05-21T01:22:20+02:00,gruss-2,N/A,299.01,300.00
2026-05-21T01:22:31+02:00,gruss-2,N/A,299.27,300.00
2026-05-21T01:22:41+02:00,gruss-2,N/A,299.21,300.00
2026-05-21T01:22:51+02:00,gruss-2,N/A,299.01,300.00
2026-05-21T01:23:02+02:00,gruss-2,N/A,300.15,300.00
2026-05-21T01:23:12+02:00,gruss-2,N/A,299.06,300.00
2026-05-21T01:23:22+02:00,gruss-2,N/A,299.21,300.00
2026-05-21T01:23:33+02:00,gruss-2,N/A,298.40,300.00
2026-05-21T01:23:43+02:00,gruss-2,N/A,298.85,300.00
2026-05-21T01:23:53+02:00,gruss-2,N/A,298.35,300.00
2026-05-21T01:24:04+02:00,gruss-2,N/A,298.62,300.00
2026-05-21T01:24:14+02:00,gruss-2,N/A,299.18,300.00
2026-05-21T01:24:24+02:00,gruss-2,N/A,298.06,300.00
2026-05-21T01:24:35+02:00,gruss-2,N/A,298.79,300.00
2026-05-21T01:24:45+02:00,gruss-2,N/A,298.29,300.00
2026-05-21T01:24:55+02:00,gruss-2,N/A,299.15,300.00
2026-05-21T01:25:06+02:00,gruss-2,N/A,298.92,300.00
2026-05-21T01:25:16+02:00,gruss-2,N/A,298.48,300.00
2026-05-21T01:25:26+02:00,gruss-2,N/A,298.36,300.00
2026-05-21T01:25:37+02:00,gruss-2,N/A,298.55,300.00
2026-05-21T01:25:47+02:00,gruss-2,N/A,298.73,300.00
2026-05-21T01:25:58+02:00,gruss-2,N/A,298.58,300.00
2026-05-21T01:26:08+02:00,gruss-2,N/A,298.66,300.00
2026-05-21T01:26:18+02:00,gruss-2,N/A,298.75,300.00
2026-05-21T01:26:29+02:00,gruss-2,N/A,298.52,300.00
2026-05-21T01:26:39+02:00,gruss-2,N/A,299.49,300.00
2026-05-21T01:26:49+02:00,gruss-2,N/A,298.99,300.00
2026-05-21T01:27:00+02:00,gruss-2,N/A,298.48,300.00
2026-05-21T01:27:10+02:00,gruss-2,N/A,298.60,300.00
2026-05-21T01:27:20+02:00,gruss-2,N/A,298.52,300.00
2026-05-21T01:27:31+02:00,gruss-2,N/A,299.01,300.00
2026-05-21T01:27:41+02:00,gruss-2,N/A,298.46,300.00
2026-05-21T01:27:51+02:00,gruss-2,N/A,298.42,300.00
2026-05-21T01:28:02+02:00,gruss-2,N/A,299.00,300.00
2026-05-21T01:28:12+02:00,gruss-2,N/A,298.74,300.00
2026-05-21T01:28:22+02:00,gruss-2,N/A,298.60,300.00
2026-05-21T01:28:33+02:00,gruss-2,N/A,299.24,300.00
2026-05-21T01:28:43+02:00,gruss-2,N/A,298.96,300.00
2026-05-21T01:28:53+02:00,gruss-2,N/A,299.35,300.00
2026-05-21T01:29:04+02:00,gruss-2,N/A,298.72,300.00
2026-05-21T01:29:14+02:00,gruss-2,N/A,298.95,300.00
2026-05-21T01:29:25+02:00,gruss-2,N/A,298.55,300.00
2026-05-21T01:29:36+02:00,gruss-2,N/A,298.70,300.00
2026-05-21T01:29:46+02:00,gruss-2,N/A,299.00,300.00
2026-05-21T01:29:57+02:00,gruss-2,N/A,298.72,300.00
2026-05-21T01:30:07+02:00,gruss-2,N/A,298.53,300.00
2026-05-21T01:30:17+02:00,gruss-2,N/A,299.03,300.00
2026-05-21T01:30:28+02:00,gruss-2,N/A,298.64,300.00
2026-05-21T01:30:38+02:00,gruss-2,N/A,298.21,300.00
2026-05-21T01:30:48+02:00,gruss-2,N/A,298.26,300.00
2026-05-21T01:30:59+02:00,gruss-2,N/A,298.91,300.00
2026-05-21T01:31:09+02:00,gruss-2,N/A,299.15,300.00
2026-05-21T01:31:19+02:00,gruss-2,N/A,298.45,300.00
2026-05-21T01:31:30+02:00,gruss-2,N/A,299.04,300.00
2026-05-21T01:31:40+02:00,gruss-2,N/A,299.10,300.00
2026-05-21T01:31:50+02:00,gruss-2,N/A,298.53,300.00
2026-05-21T01:32:01+02:00,gruss-2,N/A,298.79,300.00
2026-05-21T01:32:11+02:00,gruss-2,N/A,298.66,300.00
2026-05-21T01:32:21+02:00,gruss-2,N/A,297.83,300.00
2026-05-21T01:32:32+02:00,gruss-2,N/A,298.47,300.00
2026-05-21T01:32:42+02:00,gruss-2,N/A,298.97,300.00
2026-05-21T01:32:52+02:00,gruss-2,N/A,298.57,300.00
2026-05-21T01:33:03+02:00,gruss-2,N/A,298.56,300.00
2026-05-21T01:33:13+02:00,gruss-2,N/A,298.61,300.00
2026-05-21T01:33:24+02:00,gruss-2,N/A,298.74,300.00
2026-05-21T01:33:34+02:00,gruss-2,N/A,299.02,300.00
2026-05-21T01:33:44+02:00,gruss-2,N/A,298.20,300.00
2026-05-21T01:33:54+02:00,gruss-2,N/A,299.05,300.00
2026-05-21T01:34:05+02:00,gruss-2,N/A,299.09,300.00
2026-05-21T01:34:15+02:00,gruss-2,N/A,299.25,300.00
2026-05-21T01:34:26+02:00,gruss-2,N/A,299.50,300.00
2026-05-21T01:34:36+02:00,gruss-2,N/A,299.03,300.00
2026-05-21T01:34:46+02:00,gruss-2,N/A,299.27,300.00
2026-05-21T01:34:56+02:00,gruss-2,N/A,298.77,300.00
2026-05-21T01:35:07+02:00,gruss-2,N/A,298.63,300.00
2026-05-21T01:35:18+02:00,gruss-2,N/A,299.64,300.00
2026-05-21T01:35:28+02:00,gruss-2,N/A,298.38,300.00
2026-05-21T01:35:38+02:00,gruss-2,N/A,298.47,300.00
2026-05-21T01:35:49+02:00,gruss-2,N/A,299.07,300.00
2026-05-21T01:35:59+02:00,gruss-2,N/A,298.25,300.00
2026-05-21T01:36:09+02:00,gruss-2,N/A,298.77,300.00
2026-05-21T01:36:20+02:00,gruss-2,N/A,298.78,300.00
2026-05-21T01:36:30+02:00,gruss-2,N/A,299.11,300.00
2026-05-21T01:36:41+02:00,gruss-2,N/A,299.07,300.00
2026-05-21T01:36:51+02:00,gruss-2,N/A,299.02,300.00
2026-05-21T01:37:02+02:00,gruss-2,N/A,299.16,300.00
2026-05-21T01:37:12+02:00,gruss-2,N/A,298.77,300.00
2026-05-21T01:37:22+02:00,gruss-2,N/A,298.73,300.00
2026-05-21T01:37:33+02:00,gruss-2,N/A,298.60,300.00
2026-05-21T01:37:43+02:00,gruss-2,N/A,298.01,300.00
2026-05-21T01:37:53+02:00,gruss-2,N/A,298.00,300.00
2026-05-21T01:38:04+02:00,gruss-2,N/A,298.21,300.00
2026-05-21T01:38:14+02:00,gruss-2,N/A,298.27,300.00
2026-05-21T01:38:24+02:00,gruss-2,N/A,299.50,300.00
2026-05-21T01:38:35+02:00,gruss-2,N/A,299.62,300.00
2026-05-21T01:38:45+02:00,gruss-2,N/A,299.30,300.00
2026-05-21T01:38:55+02:00,gruss-2,N/A,298.06,300.00
2026-05-21T01:39:06+02:00,gruss-2,N/A,298.99,300.00
2026-05-21T01:39:16+02:00,gruss-2,N/A,298.86,300.00
2026-05-21T01:39:27+02:00,gruss-2,N/A,298.56,300.00
2026-05-21T01:39:37+02:00,gruss-2,N/A,299.74,300.00
2026-05-21T01:39:47+02:00,gruss-2,N/A,299.58,300.00
2026-05-21T01:39:58+02:00,gruss-2,N/A,298.57,300.00
2026-05-21T01:40:09+02:00,gruss-2,N/A,298.24,300.00
2026-05-21T01:40:19+02:00,gruss-2,N/A,299.85,300.00
2026-05-21T01:40:29+02:00,gruss-2,N/A,298.25,300.00
2026-05-21T01:40:40+02:00,gruss-2,N/A,298.64,300.00
2026-05-21T01:40:50+02:00,gruss-2,N/A,299.88,300.00
2026-05-21T01:41:00+02:00,gruss-2,N/A,297.94,300.00
2026-05-21T01:41:11+02:00,gruss-2,N/A,299.59,300.00
2026-05-21T01:41:21+02:00,gruss-2,N/A,298.93,300.00
2026-05-21T01:41:32+02:00,gruss-2,N/A,299.53,300.00
2026-05-21T01:41:42+02:00,gruss-2,N/A,298.17,300.00
2026-05-21T01:41:52+02:00,gruss-2,N/A,299.06,300.00
2026-05-21T01:42:03+02:00,gruss-2,N/A,299.14,300.00
2026-05-21T01:42:13+02:00,gruss-2,N/A,298.67,300.00
2026-05-21T01:42:23+02:00,gruss-2,N/A,298.14,300.00
2026-05-21T01:42:34+02:00,gruss-2,N/A,299.15,300.00
2026-05-21T01:42:44+02:00,gruss-2,N/A,298.48,300.00
2026-05-21T01:42:54+02:00,gruss-2,N/A,299.57,300.00
2026-05-21T01:43:05+02:00,gruss-2,N/A,299.59,300.00
2026-05-21T01:43:15+02:00,gruss-2,N/A,298.30,300.00
2026-05-21T01:43:25+02:00,gruss-2,N/A,299.68,300.00
2026-05-21T01:43:36+02:00,gruss-2,N/A,299.79,300.00
2026-05-21T01:43:46+02:00,gruss-2,N/A,298.10,300.00
2026-05-21T01:43:56+02:00,gruss-2,N/A,299.80,300.00
2026-05-21T01:44:07+02:00,gruss-2,N/A,299.70,300.00
2026-05-21T01:44:17+02:00,gruss-2,N/A,298.69,300.00
2026-05-21T01:44:27+02:00,gruss-2,N/A,299.71,300.00
2026-05-21T01:44:38+02:00,gruss-2,N/A,299.41,300.00
2026-05-21T01:44:48+02:00,gruss-2,N/A,299.48,300.00
2026-05-21T01:44:58+02:00,gruss-2,N/A,298.96,300.00
2026-05-21T01:45:09+02:00,gruss-2,N/A,298.22,300.00
2026-05-21T01:45:19+02:00,gruss-2,N/A,298.80,300.00
2026-05-21T01:45:29+02:00,gruss-2,N/A,299.34,300.00
2026-05-21T01:45:40+02:00,gruss-2,N/A,299.11,300.00
2026-05-21T01:45:50+02:00,gruss-2,N/A,299.13,300.00
2026-05-21T01:46:01+02:00,gruss-2,N/A,298.77,300.00
2026-05-21T01:46:11+02:00,gruss-2,N/A,127.65,300.00
